Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Column not used,Time period Sortable,New data,Compared to goal,Time period range
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000024,"Milton Keynes, Bedfordshire and Luton",STP,Persons,All ages,,,Jan 2022,1273.50689127106,,,,,24948,19590,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000025,Hertfordshire and West Essex,STP,Persons,All ages,,,Jan 2022,1232.15123369922,,,,,26267,21318,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000026,Mid and South Essex,STP,Persons,All ages,,,Jan 2022,1276.80164109882,,,,,28631,22424,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000027,North West London,STP,Persons,All ages,,,Jan 2022,1292.89958585919,,,,,64623,49983,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000028,North London,STP,Persons,All ages,,,Jan 2022,956.767009902941,,,,,38839,40594,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000029,East London,STP,Persons,All ages,,,Jan 2022,1585.21547034192,,,,,48078,30329,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000030,South East London,STP,Persons,All ages,,,Jan 2022,1773.4284612418,,,,,64379,36302,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000031,South West London,STP,Persons,All ages,,,Jan 2022,1437.73814967231,,,,,37732,26244,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000032,Kent and Medway,STP,Persons,All ages,,,Jan 2022,1061.47945205479,,,,,38744,36500,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000034,Frimley Health,STP,Persons,All ages,,,Jan 2022,1634.04498044329,,,,,20053,12272,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000036,Cornwall and the Isles of Scilly,STP,Persons,All ages,,,Jan 2022,965.396136762731,,,,,9346,9681,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000037,Devon,STP,Persons,All ages,,,Jan 2022,934.280998416815,,,,,27736,29687,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000038,Somerset,STP,Persons,All ages,,,Jan 2022,1048.92593345531,,,,,15479,14757,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000039,"Bristol, North Somerset, South Gloucestershire",STP,Persons,All ages,,,Jan 2022,987.389929041635,,,,,23099,23394,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000040,"Bath, Swindon and Wiltshire ",STP,Persons,All ages,,,Jan 2022,1077.04663212435,,,,,20787,19300,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000041,Dorset,STP,Persons,All ages,,,Jan 2022,954.942528735632,,,,,16616,17400,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000042,Hampshire and the Isle of Wight,STP,Persons,All ages,,,Jan 2022,1182.01121576741,,,,,43420,36734,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000043,Gloucestershire,STP,Persons,All ages,,,Jan 2022,974.100235452405,,,,,11584,11892,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000044,"Bucks, Oxfordshire and Berks West",STP,Persons,All ages,,,Jan 2022,893.052041096308,,,,,29293,32801,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000048,Lancashire and South Cumbria,STP,Persons,All ages,,,Jan 2022,1193.67314005898,,,,,42903,35942,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000050,Cumbria and North East,STP,Persons,All ages,,,Jan 2022,906.175154917441,,,,,71509,78913,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000051,"Humber, Coast and Vale",STP,Persons,All ages,,,Jan 2022,1035.59080182207,,,,,37739,36442,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000052,Surrey Heartlands Health and Care Partnership,STP,Persons,All ages,,,Jan 2022,1255.74102175013,,,,,24826,19770,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000053,Sussex and East Surrey Health and Care Partnership,STP,Persons,All ages,,,Jan 2022,1075.46864376599,,,,,33218,30887,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,E54000054,West Yorkshire and Harrogate (Health and Care Partnership),STP,Persons,All ages,,,Jan 2022,1100.79644862254,,,,,50586,45954,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,NT_trust,Non-teaching trust,Trust type,Persons,All ages,,,Jan 2022,1110.55555028315,,,,,819138,737593,Aggregated from all known lower geography values,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,R0A,Manchester University NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,1039,,,,,26919,25919,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,R0B,South Tyneside and Sunderland NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,943,,,,,10319,10943,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,R0D,University Hospitals Dorset NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,984,,,,,12906,13117,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,R1F,Isle of Wight MH and Acute Trust,MH and Acute Trust,Persons,All ages,,,Jan 2022,1514,,,,,4690,3097,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,R1H,Barts Health NHS Trust,Acute Trust,Persons,All ages,,,Jan 2022,1723,,,,,27124,15743,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,R1K,London North West Healthcare NHS Trust,Acute Trust,Persons,All ages,,,Jan 2022,1133,,,,,14854,13111,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RA2,Royal Surrey County Hospital NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,1073,,,,,7025,6549,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RA4,Yeovil District Hospital NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,1153,,,,,4515,3915,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RA7,University Hospitals Bristol and Weston NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,927,,,,,11449,12357,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RA9,Torbay and South Devon NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,813,,,,,5175,6367,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RAE,Bradford Teaching Hospitals NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,991,,,,,8975,9060,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RAJ,Mid and South Essex NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,1277,,,,,28631,22424,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RAL,Royal Free London NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,1227,,,,,15272,12445,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RAN,Royal National Orthopaedic Hospital NHS Trust,Acute Trust,Persons,All ages,,,Jan 2022,2158,,,,,2031,941,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RAP,North Middlesex University Hospital NHS Trust,Acute Trust,Persons,All ages,,,Jan 2022,1427,,,,,7351,5152,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RAS,The Hillingdon Hospitals NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,2309,,,,,10272,4449,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RAX,Kingston Hospital NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,918,,,,,6231,6789,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RBD,Dorset County Hospital NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,866,,,,,3710,4283,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RBK,Walsall Healthcare NHS Trust,Acute Trust,Persons,All ages,,,Jan 2022,924,,,,,6569,7108,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RBL,Wirral University Teaching Hospital NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,1134,,,,,9188,8105,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RBN,Mersey and West Lancashire Teaching Hospitals NHS Trust,Acute Trust,Persons,All ages,,,Jan 2022,1133,,,,,14960,13205,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RBQ,Liverpool Heart and Chest Hospital NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,3274,,,,,3287,1004,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RBS,Alder Hey Children's NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,639,,,,,2159,3377,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RBT,Mid Cheshire Hospitals NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,899,,,,,5598,6227,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RBV,The Christie NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,1104,,,,,2104,1905,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RC9,Bedfordshire Hospitals NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,1387,,,,,18442,13293,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RCB,York Teaching Hospital NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,931,,,,,11934,12824,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RCD,Harrogate and District NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,796,,,,,3377,4245,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RCF,Airedale NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,922,,,,,4478,4856,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RCU,Sheffield Children's NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,994,,,,,1699,1709,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",Acute Trust,Persons,All ages,,,Jan 2022,1013,,,,,5529,5461,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RD1,Royal United Hospitals Bath NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,1179,,,,,8490,7198,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RD8,Milton Keynes University Hospital NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,1033,,,,,6506,6297,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RDE,East Suffolk and North Essex NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,976,,,,,14946,15308,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RDU,Frimley Health NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,1634,,,,,20053,12272,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,REF,Royal Cornwall Hospitals NHS Trust,Acute Trust,Persons,All ages,,,Jan 2022,965,,,,,9346,9681,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,REM,Liverpool University Hospitals NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,1665,,,,,21984,13206,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,3166,,,,,1447,457,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,REP,Liverpool Women's NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,0,,,,,0,3033,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RET,The Walton Centre NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,1052,,,,,1249,1188,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Acute Trust,Persons,All ages,,,Jan 2022,1730,,,,,16078,9296,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RFF,Barnsley Hospital NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,1138,,,,,6389,5615,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RFR,The Rotherham NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,1197,,,,,6052,5057,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RFS,Chesterfield Royal Hospital NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,1221,,,,,7505,6146,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RGM,Papworth Hospital NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,3808,,,,,5807,1525,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RGN,North West Anglia NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,1222,,,,,11566,9464,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RGP,James Paget University Hospitals NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,1097,,,,,5533,5046,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RGR,West Suffolk NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,1189,,,,,5554,4671,,,Not compared,Not compared,20220001,,,1m
93983,Intravenous antibiotic prescribing; DDDs per 1000 admissions by month and NHS Acute Trust,E92000001,England,RGT,Cambridge University Hospitals NHS Foundation Trust,Acute Trust,Persons,All ages,,,Jan 2022,1280,,,,,14936,11673,,,Not compared,Not compared,20220001,,,1m
